NAME	B	CTL	GMP-like	LSPC-Cycle	LSPC-Primed	LSPC-Quiescent	Mono-like	Monocyte	NK	Plasma	ProMono-like	T	cDC	cDC-like
DSN1	1	1	32.3146748022385	50.2510775837681	1	1	1	1	1	28.8871285855145	23.4529225381959	1	1	21.8535858621932
DST	81.2822077790317	1	36.2628387283258	44.6431725551644	137.107927046785	58.1906815866846	1	1	1	403.060249669314	1	1	124.874043383176	119.422248403352
DSTYK	50.6903152368782	1	18.480447397591	1	31.0461160588704	1	1	1	1	1	26.2634236114879	1	34.1325324021148	21.4526931497767
DTHD1	1	76.464462275592	1	1	1	1	1	1	118.044123625174	1	1	1	1	1
DTL	1	1	27.9786378426771	70.8128385452275	1	1	1	1	1	1	30.0089524567115	1	1	1
DTNB	1	1	1	1	1	1	1	1	1	54.2186252067259	1	1	1	1
DTWD1	1	1	32.6100281943364	41.0105259891843	46.9516785676253	39.6971520332972	1	1	1	1	21.5825800176145	1	26.6036533127274	23.8727262915294
DTX4	1	1	1	1	1	1	28.1603087392104	1	1	1	1	1	1	1
DTYMK	1	1	45.5503421765498	90.0971792343158	1	33.3129266126309	1	1	1	1	27.3030621540459	1	1	41.5861791294103
DUS1L	1	42.8102103159449	22.448386223455	29.8032120060937	1	1	1	1	1	1	23.1296521805883	1	1	1
DUS3L	1	1	20.3359728558922	1	1	1	1	1	1	1	1	1	1	1
DUSP11	1	56.8841455720812	21.0242598482112	29.7618089141009	26.0531127947594	1	1	1	45.7388884030113	1	1	1	29.3748601008444	23.251140849116
DUSP12	30.5202550883274	1	19.6627506056913	1	1	1	1	1	1	1	21.8617316245763	1	18.3330963967201	1
DUSP16	1	1	1	1	1	1	1	1	1	1	1	49.3346310554926	1	1
DUSP2	35.4514723936439	376.797653817139	25.9937674651423	41.0916918974051	38.8297183125251	45.8243985234398	1	35.0927500160002	170.037496953881	59.78992120848	1	47.804561676071	1	1
DUSP5	1	1	1	1	1	1	1	1	1	343.014119107496	1	1	1	1
DUSP7	1	1	1	27.0091016743786	1	27.5425663750899	1	1	1	1	1	1	51.948103320892	37.9394926187165
DYM	1	1	22.5650977646771	23.7544796455477	1	24.7090250347098	1	1	1	1	19.7733379458971	1	1	1
DYRK2	40.4981174525858	94.714792975442	22.434986344335	1	46.5171494064889	32.0742834409724	1	1	137.692199499545	1	1	81.151081926791	24.4627936969803	29.3598577064282
DYSF	1	1	1	1	1	1	1	44.6761583803904	1	1	1	1	1	1
DZIP3	1	58.8215187086413	1	23.6772332503219	27.2802206653877	1	1	1	34.7759854345467	21.3612056558245	1	1	1	1
E2F1	1	1	1	21.3743763009894	1	1	1	1	1	1	1	1	1	1
E2F4	1	1	23.8962801243061	1	1	1	1	1	1	1	1	1	1	1
E2F5	34.9222337044574	1	1	1	1	1	1	1	1	1	1	1	1	1
E2F6	1	1	1	1	1	1	1	1	1	52.8332932860833	1	1	75.598733641014	1
E2F8	1	1	1	32.8909420493024	1	1	1	1	1	1	1	1	1	1
EAF1	1	1	1	1	1	1	99.4010759029678	1	1	1	74.2897440268778	1	1	1
EBPL	30.0115758318491	1	150.164632136923	141.452751176556	116.536663836969	179.135186455839	1	25.0868379724896	1	17.5174907330513	49.7846078673921	37.8998464810094	53.3216122338581	52.5182775841346
ECD	1	1	22.6103962804739	28.1965451199338	33.5029077518325	1	29.2273676064073	40.119209493469	1	1	30.194946232999	1	1	1
ECE1	1	1	1	1	1	1	1	1	1	40.3148620059372	1	36.1066671778498	1	1
ECRP	1	1	32.9131745283152	1	1	1	34.7929043580341	1	1	1	67.5546806140419	1	29.4243408177278	1
ECSIT	1	1	17.1601646954745	1	1	1	1	1	1	1	1	1	1	1
ECT2	1	1	24.2478825328176	28.5649702655363	1	1	1	1	1	1	32.4331811911166	1	1	1
EDC4	1	1	28.3770291442943	19.2654171481669	1	1	1	1	1	1	28.7552476291336	1	24.3304691097469	30.9373390534602
EDNRB	1	1	1	1	1	1	1	1	1	128.145870665304	1	1	1	1
EED	38.0368087872555	1	1	22.212443517893	1	1	1	1	65.3277311328724	31.345082341699	1	1	1	1
EEF1AKMT1	1	1	1	22.4607365697294	1	1	1	1	1	1	1	1	1	1
EEF1AKMT2	1	1	21.5859758724614	26.0031417396655	29.4049658194074	1	1	1	1	1	28.8961761235308	1	1	1
EEFSEC	1	1	1	20.8425639420559	1	1	1	1	1	1	1	1	1	1
EFCAB13	58.5962745738966	1	22.3868842275815	1	23.091924570857	1	30.3606787413182	1	1	1	32.217510754758	1	1	1
EFCAB2	1	1	39.5958169281011	41.1484844372333	28.8819219531226	1	25.2517534948251	1	1	1	33.7593380837916	1	65.6529890241904	31.4457435435566
EFHC1	1	1	1	1	25.2967528636421	1	1	1	1	1	22.6077632529859	1	1	1
EFL1	1	1	25.3106112796971	19.8510136491346	1	1	1	1	1	1	16.1623407821227	1	1	1
EFNA5	1	30.4444613972432	1	1	1	1	27.1911089486476	30.5762822548108	1	1	1	1	1	1
EGFL7	1	1	205.872996129319	116.652157109269	191.286829817515	176.90391599857	1	1	1	1	1	1	1	1
EHBP1	1	1	27.2683174823944	32.5465760832361	41.8734641663526	1	1	1	1	35.6104145801485	27.0245773179405	1	1	1
EHD4	1	1	1	1	1	1	31.6543825173383	1	1	1	1	1	1	25.6990718935539
EHMT2	1	1	38.7428938665646	25.2248019571334	32.6274470990615	27.335212803217	1	1	1	1	26.3208244527514	1	1	1
EIF1AD	1	44.1074060996064	1	21.4794875125003	1	1	1	1	1	1	1	1	1	1
EIF2AK3	1	1	1	1	1	1	1	1	1	127.182580030432	1	1	1	1
EIF2B5	36.2955193324976	92.2135902927066	28.7830580280278	27.0113436917965	33.2971072639404	28.6370614606418	1	1	1	31.8922865663347	1	1	19.4067161308486	27.729662379229
EIF2D	1	1	50.5445395527771	42.0050729561605	48.4667818415095	54.0038595723945	1	1	1	19.9946815447573	32.1629667091743	1	1	32.0807471325135
EIF3J.AS1	1	1	1	1	32.3480726366567	1	1	1	1	1	1	1	1	1
EIF4EBP3	1	1	23.0601507639457	1	1	1	1	1	1	1	1	1	1	1
EIF4ENIF1	1	1	23.5308659195122	32.5135573435659	31.9822745195199	1	1	1	1	31.3576696308528	1	1	28.7498954763782	1
ELAC1	1	1	1	1	1	1	1	1	1	37.3035751113985	1	1	1	1
ELANE	1	1	1141.63456703969	1	1	1	105.092340416966	1	1	1	717.016167814275	1	1	1
ELF4	1	1	1	15.2417867462541	1	1	28.218767394151	1	1	1	1	1	41.8429926471076	27.0106807881343
ELK2AP	1	1	1	1	1	1	1	1	1	9303.44631873288	1	1	1	1
ELL2	35.6328816964013	55.3519330619709	1	1	1	1	1	1	1	917.712647034618	16.6217545607887	1	1	26.0679845849812
ELMOD2	1	1	28.0712275121729	21.9247354159849	32.8468555698725	1	1	1	1	38.9827301744633	1	1	29.2797055815568	1
ELOF1	1	1	18.2357495817123	1	1	1	1	1	1	1	1	1	1	27.5900238646942
ELOVL1	1	1	21.871131590073	21.5924631985629	1	1	1	1	1	1	1	1	1	29.8005471140213
ELOVL6	1	1	1	1	1	1	1	1	1	1	1	1	25.5613651721081	1
ELP1	1	1	23.1851261221037	21.448234700062	34.4446552044105	1	1	1	1	36.3130709255595	1	1	1	1
ELP6	1	1	1	22.6850411729744	1	1	1	1	1	15.859905594513	1	1	1	1
EMBP1	1	57.7031362846568	26.275653258165	28.7805266712284	33.2650039266291	33.3060361961629	1	40.3301781283948	1	1	20.1809804934571	54.4108961079114	40.1375532073798	33.2898236584277
EMC3.AS1	1	1	1	22.6941869512709	1	1	1	1	1	1	21.1861360774394	1	33.4647486321665	1
EMC8	1	1	23.9199989443996	24.2517618013783	1	1	1	1	1	1	21.464842579353	1	1	32.9170946609525
EMC9	1	1	1	1	1	1	1	1	1	25.8650673259523	1	1	1	1
EMILIN2	32.6992431308182	1	60.7547468665932	40.6186018546846	53.5114916195259	41.7516829263152	228.593958135338	249.583095713028	1	1	189.558155340937	1	108.023041692695	103.129823564237
EMP1	1	1	44.6141136843228	45.5270240561496	126.917367869469	92.52910566242	1	28.6594491820956	1	1	1	1	124.6335619355	81.57550356802
EMP2	1	37.6676654341956	1	1	1	1	1	1	1	1	1	1	1	1
EMSY	1	30.7704695146577	18.5339637478929	20.6360015704454	1	1	1	1	1	1	1	1	1	1
EN1	1	1	1	14.8183848015782	21.3714540178294	1	29.0266563176483	35.0155156791284	46.1323684278571	1	1	32.6615270805593	32.9536301356574	1
ENAH	1	1	1	19.8323215075965	34.2278123525557	1	1	1	1	1	1	1	1	1
ENDOD1	1	59.5737694785098	23.6276357374152	45.4504095442625	37.7104957467676	34.0573888216707	1	1	49.9541874604423	1	1	1	1	1
ENOX2	1	1	23.6272707000617	1	24.5311151528946	1	36.6374022313015	35.3999203293758	1	1	25.241161324808	1	1	24.2877521370482
ENPP2	1	1	1	1	1	1	1	1	1	1	1	1	1	28.4006222519577
ENPP4	1	1	1	1	28.9769015288901	1	1	1	93.2824071763735	27.0417066284369	19.8349001590412	1	1	1
ENTPD4	64.1958140132749	50.1544812432683	1	1	22.6266284444821	1	36.8148143285841	1	53.8471839011328	131.73193476062	30.4820179022407	1	1	33.0551587834092
ENTPD5	1	1	22.8154759781143	22.2264899835192	1	1	1	1	1	1	1	1	1	1
ENTPD7	1	1	1	1	1	1	1	1	1	20.7342643025406	19.2042052920317	1	31.799261421545	1
EOMES	1	59.9656201919002	1	1	1	1	1	1	92.8516208832404	1	1	1	1	1
EPB41L2	45.5168551524286	1	44.5854718728607	61.9276954541502	29.724427954995	1	1	1	1	1	47.736151090022	1	113.550571995888	58.3122301398275
EPB41L3	1	1	1	1	1	1	30.5145348501149	45.3243609662933	1	1	1	1	1	1
EPB41L4A	1	1	1	1	1	1	1	1	1	48.6074783831732	1	1	1	1
EPHA1.AS1	1	1	1	1	1	1	1	1	1	1	24.7849058778029	1	1	1
EPHB6	1	1	20.0011893626095	1	1	1	1	1	1	1	23.7135131590431	1	1	1
EPN1	48.9110045504304	1	1	16.7017454724387	1	1	1	38.0456146443238	1	1	1	1	1	27.7813287534
EPN2	1	1	1	1	1	1	1	1	1	41.5552548840922	1	1	1	1
EPS15L1	76.8325469649715	1	27.0466793569337	30.8161583035534	33.9256354458263	31.4048545028323	29.5693786146944	1	1	15.4115911491149	25.9995173029501	1	1	26.2756019778744
EPS8	1	1	1	1	1	1	1	1	1	1	1	1	79.0077585605848	62.0451846567167
EPS8L2	1	1	1	1	1	1	1	1	1	36.9243540311711	1	1	1	1
EPSTI1	50.7624504152038	28.9366945832982	1	1	1	1	51.3812821473083	45.3977599000274	65.0729019666882	26.8706156337589	1	46.1276055682712	1	38.2586065698356
ERCC4	1	1	1	18.7907215602246	1	1	1	1	1	1	1	1	1	1
ERCC6	1	1	24.8501145285205	1	34.6793627456235	1	1	1	66.3025803167226	1	1	1	25.6757791361427	34.8603669180409
EREG	1	1	1	1	1	1	197.140896313634	1	1	1	140.901350755147	1	1	1
ERG	1	1	88.4816087530131	59.2569310629479	115.014097377068	74.9408896227947	1	1	1	1	1	1	1	1
ERG28	1	1	23.5621458555624	40.5160373646089	32.496987184576	29.7642433260573	1	1	1	1	1	1	1	26.6937277508081
ERI2	1	1	26.4581210089765	28.4576787872399	1	1	1	1	1	1	1	1	1	1
ERI3	1	1	14.313182948887	26.4240184982004	1	1	1	1	1	1	1	1	1	1
ERMP1	1	1	19.2362147164933	27.7949817527541	47.769336125305	21.9415606708734	1	1	1	1	1	1	1	23.5225850893544
ERN1	1	1	1	1	1	1	1	1	1	27.1758236987062	1	1	1	1
ERO1B	1	1	21.0969917090977	1	25.5048707770352	1	1	1	1	51.7930132407601	1	1	1	1
ERV3.1	1	1	36.2863218480101	24.4385337369693	48.4891142698419	29.6132711619517	1	1	1	20.7110292440459	1	1	1	25.6437016615847
ESAM	1	1	22.8212237230553	32.4515178936964	33.4088082357875	36.8606717509529	1	1	1	1	1	1	1	1
ESCO2	1	1	27.3556543396733	63.1537707009228	1	1	1	1	1	1	36.6277754416763	1	1	22.90570229021
ESR1	1	1	1	1	1	1	1	1	1	99.6050083177425	1	1	1	1
ESRRG	1	1	1	1	1	1	1	1	1	45.2118251409412	1	1	1	1
ETAA1	1	1	21.5232562155488	23.3274036295492	38.8811409321649	1	1	1	1	1	1	1	1	1
ETFRF1	1	1	26.1044343525034	24.1586711047736	37.9504251397633	36.9175443295697	1	1	1	43.1161879019669	1	1	1	23.2432784052754
ETHE1	1	1	56.8729707089513	38.1449833951127	46.2808641824338	48.1623001985915	1	1	1	1	1	1	1	33.3895071335154
ETS1	413.845394521932	934.565511524407	1	36.3856102284032	50.2672967575565	36.4058097888667	1	1	1025.89654053663	1	30.9956726530147	1263.96448275121	1	1
ETV3	1	1	1	1	1	1	1	1	1	1	1	1	41.1125099431104	1
EVA1B	1	1	19.4349443410357	1	1	1	1	1	1	1	1	1	1	1
EVI5	1	1	18.8456008435975	1	1	1	78.9267735625685	66.2133001095171	1	57.8152857874827	41.2369365692547	1	26.2524329903216	47.2492356199863
EVL	121.103858178453	260.466046106793	1	36.3527489486283	64.5053740753005	55.623305927855	1	1	296.085447967801	1	1	235.060273466672	1	74.6832998257746
EXO1	1	1	1	26.3682797724353	1	1	1	1	1	1	1	1	1	1
EXOC2	37.1759294250652	79.9538352102042	1	20.0788477507957	1	1	1	1	53.6891172741353	33.7664253569501	1	42.7850201905091	1	1
EXOC8	1	1	1	22.4980060332893	30.0911205641424	1	27.9513811964097	1	1	1	21.868056847958	1	45.4629297964517	25.2200241826791
EXOG	1	1	1	1	1	1	1	1	1	1	1	1	34.4898938178794	1
EXOSC1	1	1	31.8834852368736	37.4454238999528	26.3252440821677	28.3008881083795	31.7812459066229	1	1	19.4028065105622	36.1409066648052	45.745722333833	1	34.3904895483108
EXOSC2	1	1	28.9172420869009	36.7351684779885	25.9735889283783	23.1027279079114	1	1	1	1	16.9393909073734	1	1	1
EXOSC3	1	1	23.2645145537817	40.9185848260872	25.9495317306585	31.2997705604947	1	1	1	1	1	1	1	1
EXOSC4	1	1	30.5508272161509	28.9547079196896	1	26.893937382234	1	1	1	33.4238478608966	18.1066647470631	1	1	1
EXOSC5	1	1	54.6863284336993	60.4836464246935	27.9872780785893	49.4794132001761	1	1	1	1	21.5703353610553	1	1	29.9693922483239
EXTL2	1	1	33.2831286294295	37.9091802405656	28.6910573315685	27.5105081728574	1	1	1	1	23.9461814562666	1	1	1
EYA3	1	1	25.0004833189651	30.6047251002196	33.3836121643138	1	1	1	1	1	1	1	1	1
F13A1	1	1	65.5913067346917	35.6139789178982	47.4645076186506	46.1064950376706	139.921889729994	73.3440258746583	1	1	266.758300531162	1	136.432795109799	136.762181142566
F2R	1	136.087968092135	33.7069169528597	30.8288348294525	54.5817194454197	1	1	1	181.936547250339	1	1	1	1	1
FAAP20	47.6944650938502	50.5186347237791	1	1	1	1	1	1	1	1	1	1	1	22.6435621411863
FAF1	1	1	32.6359227582732	31.9191884745713	25.9095237498575	31.0120941849931	1	29.0856616159569	1	1	27.7582790526849	1	1	1
FAH	1	1	24.6443240032758	22.862399951062	1	28.2400482396618	1	1	1	1	23.1229029123272	1	1	1
FAHD1	1	1	27.5765140639818	37.4622133243667	31.8260179784524	41.1849047934118	1	48.9341718939271	1	1	20.1311793126659	1	1	33.9466735287347
FAIM	1	1	1	23.4524121656064	28.311720854678	25.5273130862125	1	1	1	27.7676427153456	1	1	1	1
FAM102A	1	46.2171336128905	1	1	1	1	1	1	1	1	1	80.6485708574711	1	1
FAM102B	1	1	1	1	1	1	1	1	1	1	1	1	21.9374967010751	1
FAM104B	1	1	20.5047511636246	21.0266061711606	1	1	1	1	1	1	1	1	1	1
FAM105A	1	1	18.0849023308053	1	1	1	48.1450618230766	90.3967392878553	1	1	68.9631792370825	43.5100350773375	83.3633668222406	59.6681782663957
FAM111B	1	1	1	58.2891587031872	1	1	1	1	1	1	1	1	1	1
FAM114A1	1	1	1	1	1	1	1	1	1	64.051996612991	1	1	1	1
FAM114A2	1	1	21.0038766345485	1	24.3705294303978	1	1	1	1	25.2501591627157	1	1	1	1
FAM117A	35.2351295681154	1	38.8787759594203	23.0279199696185	56.7541093775175	32.7516986398761	1	1	45.4005377452637	1	1	1	1	22.7952431763028
FAM117B	44.9982272651868	1	19.7456499520576	1	23.48119960246	1	30.6622414404513	36.4708035998064	1	1	1	1	25.7532698978056	29.3290511404738
FAM118A	1	68.633185772719	1	1	1	1	1	1	1	1	1	1	53.8004518853791	30.4337571950843
FAM122A	1	1	1	1	23.6459221754973	1	1	1	1	1	1	1	13.6494324040465	1
FAM126A	1	1	25.6630293180152	21.4090196702905	24.3404473029421	1	30.5273591427329	1	1	1	19.3894940919709	1	62.7745554772346	24.5115506155456
FAM129C	82.5308089022177	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM133DP	1	1	20.7502273797499	1	22.5261400501318	1	25.9546313146096	40.7611414616269	43.5114621231423	1	1	1	1	1
FAM135A	1	1	23.4686636879632	1	1	1	1	1	1	1	1	1	18.7402268508326	1
FAM13A	1	1	1	1	22.9822234564263	1	1	34.7072648881139	1	1	1	37.5732788855215	1	1
FAM157B	1	1	1	1	1	1	50.3603491376131	1	1	1	22.3885197524523	1	1	1
FAM157C	1	1	1	1	1	1	1	34.2208732933031	1	1	1	1	1	1
FAM161A	1	1	1	32.0237261196024	1	1	1	1	1	1	1	1	1	1
FAM166A	1	1	1	23.5197735069966	1	1	1	1	1	1	1	1	1	1
FAM168A	1	1	1	19.8029210769422	39.5036101325245	1	26.5697656491132	1	1	1	1	1	30.5388988587702	23.250200030965
FAM169A	1	1	1	1	1	1	1	1	43.1872741857239	1	1	1	1	1
FAM173A	1	1	20.1249026319504	16.7037920765435	1	1	1	1	1	18.3893866118397	1	1	1	28.2919883734731
FAM174A	1	1	1	1	1	1	1	1	1	43.7000221741985	1	1	1	1
FAM193B	1	1	21.5911998423579	1	24.4405625359457	1	1	1	1	1	1	1	1	1
FAM198B	1	1	1	1	1	1	76.1130425524869	88.4515653002425	1	1	43.2174107426999	1	35.9340933804671	1
FAM206A	1	1	1	1	1	1	1	1	1	26.3698203553425	24.9576445179018	1	33.5202340230143	1
FAM212A	1	1	42.426187814076	37.3112201357745	44.2510859943784	58.8279761684858	1	1	1	1	1	1	1	1
FAM213A	1	1	1	23.7230611774643	1	1	1	1	1	47.9467563674999	1	1	1	1
FAM216A	1	1	87.3807952462291	72.9314388879462	59.4560219105313	95.9715584294925	1	1	1	1	27.940426838963	1	31.7447777272163	41.7282770469709
FAM217B	52.3754897154103	1	35.6960393374631	31.4459907810088	38.4405588712862	1	1	1	60.2231647845035	36.6704866371103	1	50.5093879918933	50.2652086888236	23.7485628589188
FAM219B	1	1	32.8857311835289	44.4192003894168	67.3913308827028	63.3040574081464	1	1	1	1	1	1	1	37.5322417504674
FAM30A	169.839857556147	30.0598206657227	39.6956776690878	223.439118745822	398.80940834785	312.092118880861	1	1	50.9445976735831	49.911193006029	1	1	1	87.6625051716879
FAM3C	104.52756337943	1	1	19.8206022569157	1	1	1	1	40.1841319885552	194.669427871085	1	1	50.0905639886241	1
FAM45BP	1	1	29.0256346465668	1	1	1	27.1417748373183	35.7601168198758	1	1	23.4661426183236	1	1	1
FAM46C	88.1246895375697	96.2195394626446	20.0588924416833	1	26.9492935392612	1	1	1	68.8033419400642	832.413130217186	1	1	1	1
FAM49A	72.8853869318733	1	1	1	1	1	63.5120078587015	89.3346559320229	51.8439745017963	20.9881623108892	19.4631221535555	1	63.2105677940435	75.9108459068811
FAM53B	1	32.6874224818465	1	1	1	1	1	35.412184017289	44.5827534223699	45.8300992961074	1	1	55.4846676821484	24.3748839008677
FAM53C	1	1	1	1	1	1	1	1	1	1	34.0639114669494	1	1	1
FAM69A	1	1	1	1	1	1	1	1	1	54.2772331501293	1	1	1	1
FAM69B	1	1	31.6704318543952	19.6356515038937	32.9713476661365	1	1	1	1	1	1	1	1	1
FAM89B	1	1	1	1	1	1	1	1	1	34.3386481803252	1	1	1	1
FAM8A1	1	1	1	1	39.7943968001258	1	31.6016723114628	1	44.6320989732013	26.9667042176319	1	1	23.9647642792537	1
FAM98A	45.7720414038703	1	27.5417692024055	28.4061601581747	1	1	1	1	1	56.717913789753	1	1	1	1
FAM98C	1	41.146784635769	1	1	1	1	1	1	1	1	1	1	1	1
FAN1	38.6201819466112	1	35.3446128188322	35.1036732821024	38.2808199844878	30.6459560355893	1	1	1	39.7596424373145	33.2025428654404	45.8649734487368	24.1081015413681	1
FANCA	1	1	1	23.9197354855508	1	1	1	1	1	1	1	1	1	1
FANCB	1	1	1	29.3407087627507	1	1	1	1	1	1	28.9384077937063	1	1	1
FANCD2	1	68.4339310814558	46.6673870062223	77.3616170121766	1	1	1	1	25.5184673980893	1	60.3727619421977	1	1	32.2116304723758
FANCF	1	1	1	1	30.8656735841676	1	1	1	1	1	1	1	1	1
FANCG	1	1	1	18.8207431432669	1	1	1	1	1	1	1	1	1	1
FANCI	1	1	53.0161577871942	145.535157810771	1	1	1	1	1	1	63.0571312857566	1	46.7430730372182	37.566822062243
FANCL	1	1	32.8820753648092	44.318258018742	35.8119480092299	23.9911090893693	1	1	1	1	22.276439573	1	1	1
FARSA	1	1	69.5689612144949	45.4781375889055	32.0943445257291	53.3186639227039	1	1	1	1	1	1	1	24.9526982621488
FAS	1	89.8243173371033	1	1	1	1	42.0891741944051	51.6433804924035	1	37.6871538256648	38.647677895266	1	1	1
FASTK	1	1	1	20.027370831432	1	1	1	1	1	33.8084728378711	1	1	1	1
FASTKD3	1	1	18.8114895942996	1	1	1	1	1	1	1	1	1	1	1
FBN2	1	1	24.2362647054379	1	1	1	1	37.5751089742739	1	1	1	1	1	1
FBP1	1	1	1	1	1	1	89.3092449688731	62.9479197465747	1	1	84.7116423006131	1	1	44.0797424049131
FBRS	1	1	1	1	34.2573257423319	1	29.8449286481667	1	1	1	21.8703751654418	1	1	25.8202583917884
FBXL17	1	1	1	1	1	1	1	1	1	28.2576224487529	24.7544024757992	1	1	1
FBXL18	1	1	1	1	23.2874374856302	1	1	1	1	1	1	1	1	1
FBXL19.AS1	1	1	1	1	25.3106121155019	1	1	1	1	1	1	1	1	1
FBXO18	1	1	27.9226945090761	26.9964116589105	28.8583711566716	1	1	1	1	60.5534549058708	18.9476983547912	1	1	1
FBXO21	31.2988516877916	47.3869095670137	1	1	1	1	1	1	1	27.9471698551597	1	45.0963053351169	1	30.4650049540454
FBXO22	1	1	21.4958820399469	18.3376305822263	30.2198713660522	1	1	1	1	1	1	1	1	1
FBXO25	29.4243736650305	1	1	1	1	1	39.4112991263096	56.5215575725127	1	65.3211437534677	41.0345255151768	34.542917860975	57.5483531220753	1
FBXO3	1	39.4730234226697	1	1	1	1	1	1	1	1	1	1	1	1
FBXO32	1	1	1	1	1	1	1	1	103.70842170009	1	1	59.0037040871916	1	1
FBXO33	70.545557199426	49.275813064726	1	1	1	1	1	33.0768892678884	1	34.9795472296062	19.0224435599397	1	35.8456948969289	1
FBXO4	1	1	1	19.6761630506085	1	1	1	1	1	1	1	1	1	1
FBXO41	1	1	1	22.1708061878388	1	1	1	1	1	1	1	1	1	1
FBXO42	1	1	1	17.3235520179141	1	1	1	1	1	1	1	1	1	1
FBXO45	1	1	24.6962934605052	22.937381352229	1	1	1	1	1	1	1	1	1	1
FBXO48	1	1	1	1	1	1	1	1	1	29.9521879506632	1	1	1	1
FBXO5	1	1	25.6477365682352	47.0878124846216	1	1	1	1	1	1	44.1441429675172	1	1	27.9646685739961
FBXO6	1	1	1	1	1	1	26.527827152675	39.9794237724264	52.6351612696119	26.86367351162	1	1	1	1
FCAR	1	1	1	1	1	1	29.0437900344176	68.3595885616297	1	1	1	1	1	1
FCER1A	1	1	1	1	1	1	1	1	1	1	1	1	236.926654477446	315.785413009222
FCER1G	40.9950998902672	1	27.9760914077528	39.4497693740879	62.132287147079	71.461942768642	630.444873154792	614.521071035286	300.595619155988	1	280.101665368583	1	221.019041811478	422.026720223176
FCGR1A	1	1	1	1	1	1	39.9597099070609	64.3031911301172	1	1	27.8030888570449	1	30.855813225151	1
FCGR1B	1	1	1	1	1	1	39.1251369422784	60.145583457053	1	1	15.3149074690159	1	1	1
FCGR2A	1	1	1	1	32.9875898905726	1	160.446723755064	159.626235327347	1	1	50.8057778973671	1	68.5495123806178	114.183900923049
FCGR2B	100.438603220247	1	1	1	1	1	1	1	1	123.317750241404	1	1	38.9865394106218	69.9342261620427
FCGR2C	41.7382940321792	1	1	1	1	1	1	38.8084347840464	1	1	1	1	1	1
FCGR3A	1	80.3239284688821	1	1	1	1	61.0779033935283	91.1144678281659	383.183726611479	1	1	1	1	1
FCGR3B	1	1	1	1	1	1	1	1	37.0379119627404	1	1	1	1	1
FCGRT	1	1	50.3690581840179	1	1	1	166.828899180765	174.435188240351	1	34.5728804677133	73.7629255841451	1	83.3797039314436	117.811794170202
FCHO2	1	1	21.8152038274956	1	31.7788203012494	1	36.4165525409829	46.2067061503565	1	1	1	1	45.6492653986839	1
FCMR	158.968589348933	88.6487870162845	1	1	1	1	1	1	126.050678539222	1	1	87.5052926538679	1	1
FCN1	1	1	1	1	1	1	883.8190333575	1572.25379542634	1	24.0728406352366	75.2920626694498	1	111.198317979461	74.063055116967
FCRL1	136.781479402595	1	1	1	1	1	1	1	1	1	1	1	1	1
FCRL2	100.34021797608	1	1	1	1	1	1	1	1	65.4233895320973	1	1	1	1
FCRL3	143.693960878164	90.4594667702254	1	1	1	1	1	1	92.2867676611985	1	1	1	1	1
FCRL5	66.1161907897363	1	1	1	1	1	1	1	1	305.515798700475	1	1	1	1
FCRL6	1	25.1580255169609	1	1	1	1	1	1	96.2112457034843	1	1	1	1	1
FCRLA	126.883000035577	1	1	1	1	1	1	1	1	60.603893047507	1	1	1	1
FECH	1	39.6633176453419	17.5688547778272	29.096252483875	22.8701764514517	1	1	1	1	1	1	1	1	27.6332869940022
FEM1C	1	58.4820749305846	1	1	1	1	38.9680363977077	1	1	33.9652429136195	36.3413405225384	1	1	1
FEN1	1	1	27.5255902336868	85.0515907471692	1	1	1	1	1	1	30.2629881354896	1	1	26.1965806742022
FER1L4	1	1	1	1	1	1	1	1	1	114.591017046622	1	1	1	1
FEZ1	1	1	1	1	1	1	1	1	51.4722847147822	1	35.8877649521994	1	1	1
FGD2	124.080903464756	1	1	1	1	1	127.635175930093	127.629501485755	1	27.0856386374553	1	1	46.9632975968727	102.412327496585
FGD3	26.0601750478319	35.9625618228348	1	1	33.8782282806016	1	45.1440187578393	1	57.0259231455656	1	18.3838174189498	92.5717461993051	1	25.1470488763634
FGD4	36.3590487142045	1	1	1	1	1	104.519898517174	51.1283118970107	1	24.0773806429753	36.9489108952087	1	75.640634452415	61.4464011914278
FGD6	1	1	1	1	1	1	1	35.3706200950804	1	62.1730413789183	1	1	1	1
FGFBP2	1	1	1	1	1	1	1	1	529.781412849838	1	1	1	1	1
FGFR1	1	1	37.7772452759599	1	1	1	1	1	1	1	1	1	1	1
FGFR1OP	1	1	34.8239958797429	32.6260475747246	28.4832917749433	1	1	1	1	1	20.1747121793013	1	41.2926073844458	1
FGL2	75.0325834424115	1	1	1	1	1	611.708951285838	659.988699378428	120.179003499726	1	143.471553203567	1	408.631799931841	610.540715059297
